         ahdc_mother  |                root  |                  Alert mother  |                              0.0*mm 0.0*mm 0.0*mm  |                                   0 0 0  | aa00ff   |                Tube  |                      2.5*cm 21.0*cm 20.0*cm 0.*deg 360.*deg  |              G4_AIR  |                  no  |     1   |     1   |     1   |   0   |   0   |                  no  |                  no  |                                      no 
superlayer4_layer0_ahdccell18_subcell2  |         ahdc_mother  |         AHDCcell 18 Subcell 2  |                              0.0*mm 0.0*mm 0.0*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | aa00ff   |       G4GenericTrap  |150.0000*mm     -58.175922*mm     -31.169891*mm     -57.157677*mm     -33.000000*mm     -60.621778*mm     -35.000000*mm     -61.701735*mm     -33.058975*mm     -65.328215*mm      -9.392779*mm     -64.997312*mm     -11.460780*mm     -68.936543*mm     -12.155372*mm     -69.287501*mm      -9.962039*mm  |             AHDCgas  |                  no  |     1   |     1   |     1   |   1   |   1   |              alrtdc  |              alrtdc  |superlayer manual 4 layer manual 0 ahdccell manual 18 side manual 0 
superlayer4_layer0_ahdccell19_subcell1  |         ahdc_mother  |         AHDCcell 19 Subcell 1  |                              0.0*mm 0.0*mm 0.0*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | aa00ff   |       G4GenericTrap  |150.0000*mm     -63.674240*mm     -29.079051*mm     -64.564801*mm     -27.044159*mm     -60.875383*mm     -25.498778*mm     -60.035712*mm     -27.417391*mm     -69.779834*mm      -5.547497*mm     -69.920714*mm      -3.330734*mm     -65.925244*mm      -3.140406*mm     -65.792415*mm      -5.230497*mm  |             AHDCgas  |                  no  |     1   |     1   |     1   |   1   |   1   |              alrtdc  |              alrtdc  |superlayer manual 4 layer manual 0 ahdccell manual 19 side manual 0 
superlayer4_layer0_ahdccell19_subcell2  |         ahdc_mother  |         AHDCcell 19 Subcell 2  |                              0.0*mm 0.0*mm 0.0*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | aa00ff   |       G4GenericTrap  |150.0000*mm     -60.035712*mm     -27.417391*mm     -59.135589*mm     -29.308396*mm     -62.719564*mm     -31.084663*mm     -63.674240*mm     -29.079051*mm     -65.792415*mm      -5.230497*mm     -65.593339*mm      -7.315321*mm     -69.568693*mm      -7.758674*mm     -69.779834*mm      -5.547497*mm  |             AHDCgas  |                  no  |     1   |     1   |     1   |   1   |   1   |              alrtdc  |              alrtdc  |superlayer manual 4 layer manual 0 ahdccell manual 19 side manual 0 
superlayer4_layer0_ahdccell20_subcell1  |         ahdc_mother  |         AHDCcell 20 Subcell 1  |                              0.0*mm 0.0*mm 0.0*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | aa00ff   |       G4GenericTrap  |150.0000*mm     -65.390350*mm     -24.982036*mm     -66.150057*mm     -22.894757*mm     -62.370054*mm     -21.586486*mm     -61.653759*mm     -23.554491*mm     -69.991189*mm      -1.110617*mm     -69.991189*mm       1.110617*mm     -65.991692*mm       1.047154*mm     -65.991692*mm      -1.047154*mm  |             AHDCgas  |                  no  |     1   |     1   |     1   |   1   |   1   |              alrtdc  |              alrtdc  |superlayer manual 4 layer manual 0 ahdccell manual 20 side manual 0 
superlayer4_layer0_ahdccell20_subcell2  |         ahdc_mother  |         AHDCcell 20 Subcell 2  |                              0.0*mm 0.0*mm 0.0*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | aa00ff   |       G4GenericTrap  |150.0000*mm     -61.653759*mm     -23.554491*mm     -60.875383*mm     -25.498778*mm     -64.564801*mm     -27.044159*mm     -65.390350*mm     -24.982036*mm     -65.991692*mm      -1.047154*mm     -65.925244*mm      -3.140406*mm     -69.920714*mm      -3.330734*mm     -69.991189*mm      -1.110617*mm  |             AHDCgas  |                  no  |     1   |     1   |     1   |   1   |   1   |              alrtdc  |              alrtdc  |superlayer manual 4 layer manual 0 ahdccell manual 20 side manual 0 
superlayer4_layer0_ahdccell21_subcell1  |         ahdc_mother  |         AHDCcell 21 Subcell 1  |                              0.0*mm 0.0*mm 0.0*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | aa00ff   |       G4GenericTrap  |150.0000*mm     -66.843157*mm     -20.784426*mm     -67.468951*mm     -18.653167*mm     -63.613582*mm     -17.587272*mm     -63.023548*mm     -19.596745*mm     -69.920714*mm       3.330734*mm     -69.779834*mm       5.547497*mm     -65.792415*mm       5.230497*mm     -65.925244*mm       3.140406*mm  |             AHDCgas  |                  no  |     1   |     1   |     1   |   1   |   1   |              alrtdc  |              alrtdc  |superlayer manual 4 layer manual 0 ahdccell manual 21 side manual 0 
superlayer4_layer0_ahdccell21_subcell2  |         ahdc_mother  |         AHDCcell 21 Subcell 2  |                              0.0*mm 0.0*mm 0.0*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | aa00ff   |       G4GenericTrap  |150.0000*mm     -63.023548*mm     -19.596745*mm     -62.370054*mm     -21.586486*mm     -66.150057*mm     -22.894757*mm     -66.843157*mm     -20.784426*mm     -65.925244*mm       3.140406*mm     -65.991692*mm       1.047154*mm     -69.991189*mm       1.110617*mm     -69.920714*mm       3.330734*mm  |             AHDCgas  |                  no  |     1   |     1   |     1   |   1   |   1   |              alrtdc  |              alrtdc  |superlayer manual 4 layer manual 0 ahdccell manual 21 side manual 0 
superlayer4_layer0_ahdccell22_subcell1  |         ahdc_mother  |         AHDCcell 22 Subcell 1  |                              0.0*mm 0.0*mm 0.0*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | aa00ff   |       G4GenericTrap  |150.0000*mm     -68.026810*mm     -16.503125*mm     -68.516171*mm     -14.336467*mm     -64.600961*mm     -13.517240*mm     -64.139564*mm     -15.560090*mm     -69.568693*mm       7.758674*mm     -69.287501*mm       9.962039*mm     -65.328215*mm       9.392779*mm     -65.593339*mm       7.315321*mm  |             AHDCgas  |                  no  |     1   |     1   |     1   |   1   |   1   |              alrtdc  |              alrtdc  |superlayer manual 4 layer manual 0 ahdccell manual 22 side manual 0 
superlayer4_layer0_ahdccell22_subcell2  |         ahdc_mother  |         AHDCcell 22 Subcell 2  |                              0.0*mm 0.0*mm 0.0*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | aa00ff   |       G4GenericTrap  |150.0000*mm     -64.139564*mm     -15.560090*mm     -63.613582*mm     -17.587272*mm     -67.468951*mm     -18.653167*mm     -68.026810*mm     -16.503125*mm     -65.593339*mm       7.315321*mm     -65.792415*mm       5.230497*mm     -69.779834*mm       5.547497*mm     -69.568693*mm       7.758674*mm  |             AHDCgas  |                  no  |     1   |     1   |     1   |   1   |   1   |              alrtdc  |              alrtdc  |superlayer manual 4 layer manual 0 ahdccell manual 22 side manual 0 
superlayer4_layer0_ahdccell23_subcell1  |         ahdc_mother  |         AHDCcell 23 Subcell 1  |                              0.0*mm 0.0*mm 0.0*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | aa00ff   |       G4GenericTrap  |150.0000*mm     -68.936543*mm     -12.155372*mm     -69.287501*mm      -9.962039*mm     -65.328215*mm      -9.392779*mm     -64.997312*mm     -11.460780*mm     -68.936543*mm      12.155372*mm     -68.516171*mm      14.336467*mm     -64.600961*mm      13.517240*mm     -64.997312*mm      11.460780*mm  |             AHDCgas  |                  no  |     1   |     1   |     1   |   1   |   1   |              alrtdc  |              alrtdc  |superlayer manual 4 layer manual 0 ahdccell manual 23 side manual 0 
superlayer4_layer0_ahdccell23_subcell2  |         ahdc_mother  |         AHDCcell 23 Subcell 2  |                              0.0*mm 0.0*mm 0.0*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | aa00ff   |       G4GenericTrap  |150.0000*mm     -64.997312*mm     -11.460780*mm     -64.600961*mm     -13.517240*mm     -68.516171*mm     -14.336467*mm     -68.936543*mm     -12.155372*mm     -64.997312*mm      11.460780*mm     -65.328215*mm       9.392779*mm     -69.287501*mm       9.962039*mm     -68.936543*mm      12.155372*mm  |             AHDCgas  |                  no  |     1   |     1   |     1   |   1   |   1   |              alrtdc  |              alrtdc  |superlayer manual 4 layer manual 0 ahdccell manual 23 side manual 0 
superlayer4_layer0_ahdccell24_subcell1  |         ahdc_mother  |         AHDCcell 24 Subcell 1  |                              0.0*mm 0.0*mm 0.0*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | aa00ff   |       G4GenericTrap  |150.0000*mm     -69.568693*mm      -7.758674*mm     -69.779834*mm      -5.547497*mm     -65.792415*mm      -5.230497*mm     -65.593339*mm      -7.315321*mm     -68.026810*mm      16.503125*mm     -67.468951*mm      18.653167*mm     -63.613582*mm      17.587272*mm     -64.139564*mm      15.560090*mm  |             AHDCgas  |                  no  |     1   |     1   |     1   |   1   |   1   |              alrtdc  |              alrtdc  |superlayer manual 4 layer manual 0 ahdccell manual 24 side manual 0 
superlayer4_layer0_ahdccell24_subcell2  |         ahdc_mother  |         AHDCcell 24 Subcell 2  |                              0.0*mm 0.0*mm 0.0*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | aa00ff   |       G4GenericTrap  |150.0000*mm     -65.593339*mm      -7.315321*mm     -65.328215*mm      -9.392779*mm     -69.287501*mm      -9.962039*mm     -69.568693*mm      -7.758674*mm     -64.139564*mm      15.560090*mm     -64.600961*mm      13.517240*mm     -68.516171*mm      14.336467*mm     -68.026810*mm      16.503125*mm  |             AHDCgas  |                  no  |     1   |     1   |     1   |   1   |   1   |              alrtdc  |              alrtdc  |superlayer manual 4 layer manual 0 ahdccell manual 24 side manual 0 
superlayer4_layer0_ahdccell25_subcell1  |         ahdc_mother  |         AHDCcell 25 Subcell 1  |                              0.0*mm 0.0*mm 0.0*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | aa00ff   |       G4GenericTrap  |150.0000*mm     -69.920714*mm      -3.330734*mm     -69.991189*mm      -1.110617*mm     -65.991692*mm      -1.047154*mm     -65.925244*mm      -3.140406*mm     -66.843157*mm      20.784426*mm     -66.150057*mm      22.894757*mm     -62.370054*mm      21.586486*mm     -63.023548*mm      19.596745*mm  |             AHDCgas  |                  no  |     1   |     1   |     1   |   1   |   1   |              alrtdc  |              alrtdc  |superlayer manual 4 layer manual 0 ahdccell manual 25 side manual 0 
superlayer4_layer0_ahdccell25_subcell2  |         ahdc_mother  |         AHDCcell 25 Subcell 2  |                              0.0*mm 0.0*mm 0.0*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | aa00ff   |       G4GenericTrap  |150.0000*mm     -65.925244*mm      -3.140406*mm     -65.792415*mm      -5.230497*mm     -69.779834*mm      -5.547497*mm     -69.920714*mm      -3.330734*mm     -63.023548*mm      19.596745*mm     -63.613582*mm      17.587272*mm     -67.468951*mm      18.653167*mm     -66.843157*mm      20.784426*mm  |             AHDCgas  |                  no  |     1   |     1   |     1   |   1   |   1   |              alrtdc  |              alrtdc  |superlayer manual 4 layer manual 0 ahdccell manual 25 side manual 0 
superlayer4_layer0_ahdccell26_subcell1  |         ahdc_mother  |         AHDCcell 26 Subcell 1  |                              0.0*mm 0.0*mm 0.0*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | aa00ff   |       G4GenericTrap  |150.0000*mm     -69.991189*mm       1.110617*mm     -69.920714*mm       3.330734*mm     -65.925244*mm       3.140406*mm     -65.991692*mm       1.047154*mm     -65.390350*mm      24.982036*mm     -64.564801*mm      27.044159*mm     -60.875383*mm      25.498778*mm     -61.653759*mm      23.554491*mm  |             AHDCgas  |                  no  |     1   |     1   |     1   |   1   |   1   |              alrtdc  |              alrtdc  |superlayer manual 4 layer manual 0 ahdccell manual 26 side manual 0 
superlayer4_layer0_ahdccell26_subcell2  |         ahdc_mother  |         AHDCcell 26 Subcell 2  |                              0.0*mm 0.0*mm 0.0*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | aa00ff   |       G4GenericTrap  |150.0000*mm     -65.991692*mm       1.047154*mm     -65.991692*mm      -1.047154*mm     -69.991189*mm      -1.110617*mm     -69.991189*mm       1.110617*mm     -61.653759*mm      23.554491*mm     -62.370054*mm      21.586486*mm     -66.150057*mm      22.894757*mm     -65.390350*mm      24.982036*mm  |             AHDCgas  |                  no  |     1   |     1   |     1   |   1   |   1   |              alrtdc  |              alrtdc  |superlayer manual 4 layer manual 0 ahdccell manual 26 side manual 0 
superlayer4_layer0_ahdccell27_subcell1  |         ahdc_mother  |         AHDCcell 27 Subcell 1  |                              0.0*mm 0.0*mm 0.0*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | aa00ff   |       G4GenericTrap  |150.0000*mm     -69.779834*mm       5.547497*mm     -69.568693*mm       7.758674*mm     -65.593339*mm       7.315321*mm     -65.792415*mm       5.230497*mm     -63.674240*mm      29.079051*mm     -62.719564*mm      31.084663*mm     -59.135589*mm      29.308396*mm     -60.035712*mm      27.417391*mm  |             AHDCgas  |                  no  |     1   |     1   |     1   |   1   |   1   |              alrtdc  |              alrtdc  |superlayer manual 4 layer manual 0 ahdccell manual 27 side manual 0 
superlayer4_layer0_ahdccell27_subcell2  |         ahdc_mother  |         AHDCcell 27 Subcell 2  |                              0.0*mm 0.0*mm 0.0*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | aa00ff   |       G4GenericTrap  |150.0000*mm     -65.792415*mm       5.230497*mm     -65.925244*mm       3.140406*mm     -69.920714*mm       3.330734*mm     -69.779834*mm       5.547497*mm     -60.035712*mm      27.417391*mm     -60.875383*mm      25.498778*mm     -64.564801*mm      27.044159*mm     -63.674240*mm      29.079051*mm  |             AHDCgas  |                  no  |     1   |     1   |     1   |   1   |   1   |              alrtdc  |              alrtdc  |superlayer manual 4 layer manual 0 ahdccell manual 27 side manual 0 
superlayer4_layer0_ahdccell28_subcell1  |         ahdc_mother  |         AHDCcell 28 Subcell 1  |                              0.0*mm 0.0*mm 0.0*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | aa00ff   |       G4GenericTrap  |150.0000*mm     -69.287501*mm       9.962039*mm     -68.936543*mm      12.155372*mm     -64.997312*mm      11.460780*mm     -65.328215*mm       9.392779*mm     -61.701735*mm      33.058975*mm     -60.621778*mm      35.000000*mm     -57.157677*mm      33.000000*mm     -58.175922*mm      31.169891*mm  |             AHDCgas  |                  no  |     1   |     1   |     1   |   1   |   1   |              alrtdc  |              alrtdc  |superlayer manual 4 layer manual 0 ahdccell manual 28 side manual 0 
superlayer4_layer0_ahdccell28_subcell2  |         ahdc_mother  |         AHDCcell 28 Subcell 2  |                              0.0*mm 0.0*mm 0.0*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | aa00ff   |       G4GenericTrap  |150.0000*mm     -65.328215*mm       9.392779*mm     -65.593339*mm       7.315321*mm     -69.568693*mm       7.758674*mm     -69.287501*mm       9.962039*mm     -58.175922*mm      31.169891*mm     -59.135589*mm      29.308396*mm     -62.719564*mm      31.084663*mm     -61.701735*mm      33.058975*mm  |             AHDCgas  |                  no  |     1   |     1   |     1   |   1   |   1   |              alrtdc  |              alrtdc  |superlayer manual 4 layer manual 0 ahdccell manual 28 side manual 0 
superlayer4_layer0_ahdccell29_subcell1  |         ahdc_mother  |         AHDCcell 29 Subcell 1  |                              0.0*mm 0.0*mm 0.0*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | aa00ff   |       G4GenericTrap  |150.0000*mm     -68.516171*mm      14.336467*mm     -68.026810*mm      16.503125*mm     -64.139564*mm      15.560090*mm     -64.600961*mm      13.517240*mm     -59.480780*mm      36.905783*mm     -58.279890*mm      38.774404*mm     -54.949610*mm      36.558724*mm     -56.081878*mm      34.796881*mm  |             AHDCgas  |                  no  |     1   |     1   |     1   |   1   |   1   |              alrtdc  |              alrtdc  |superlayer manual 4 layer manual 0 ahdccell manual 29 side manual 0 
superlayer4_layer0_ahdccell29_subcell2  |         ahdc_mother  |         AHDCcell 29 Subcell 2  |                              0.0*mm 0.0*mm 0.0*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | aa00ff   |       G4GenericTrap  |150.0000*mm     -64.600961*mm      13.517240*mm     -64.997312*mm      11.460780*mm     -68.936543*mm      12.155372*mm     -68.516171*mm      14.336467*mm     -56.081878*mm      34.796881*mm     -57.157677*mm      33.000000*mm     -60.621778*mm      35.000000*mm     -59.480780*mm      36.905783*mm  |             AHDCgas  |                  no  |     1   |     1   |     1   |   1   |   1   |              alrtdc  |              alrtdc  |superlayer manual 4 layer manual 0 ahdccell manual 29 side manual 0 
