               mucal  |                root  |muon calorimeter mother volume  |                                             0 0 0  |                                   0 0 0  | a50021   |            Polycone  |0.0*deg 360*deg 2*counts 69.6707365417428*mm 69.6707365417428*mm 350.410161513775*mm 465.8802153517*mm 599.9*mm 800.1*mm  |              Vacuum  |                  no  |     1   |     1   |     1   |   0   |   1   |                  no  |                  no  |                                      no 
       crystal_47_14  |               mucal  |   crystal volume (h:47, v:14)  |                       266.5*mm -162.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 47 iv manual 14 
       crystal_47_15  |               mucal  |   crystal volume (h:47, v:15)  |                       266.5*mm -149.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 47 iv manual 15 
       crystal_47_16  |               mucal  |   crystal volume (h:47, v:16)  |                       266.5*mm -136.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 47 iv manual 16 
       crystal_47_17  |               mucal  |   crystal volume (h:47, v:17)  |                       266.5*mm -123.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 47 iv manual 17 
       crystal_47_18  |               mucal  |   crystal volume (h:47, v:18)  |                       266.5*mm -110.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 47 iv manual 18 
       crystal_47_19  |               mucal  |   crystal volume (h:47, v:19)  |                        266.5*mm -97.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 47 iv manual 19 
       crystal_47_20  |               mucal  |   crystal volume (h:47, v:20)  |                        266.5*mm -84.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 47 iv manual 20 
       crystal_47_21  |               mucal  |   crystal volume (h:47, v:21)  |                        266.5*mm -71.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 47 iv manual 21 
       crystal_47_22  |               mucal  |   crystal volume (h:47, v:22)  |                        266.5*mm -58.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 47 iv manual 22 
       crystal_47_23  |               mucal  |   crystal volume (h:47, v:23)  |                        266.5*mm -45.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 47 iv manual 23 
       crystal_47_24  |               mucal  |   crystal volume (h:47, v:24)  |                        266.5*mm -32.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 47 iv manual 24 
       crystal_47_25  |               mucal  |   crystal volume (h:47, v:25)  |                        266.5*mm -19.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 47 iv manual 25 
       crystal_47_26  |               mucal  |   crystal volume (h:47, v:26)  |                         266.5*mm -6.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 47 iv manual 26 
       crystal_47_27  |               mucal  |   crystal volume (h:47, v:27)  |                          266.5*mm 6.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 47 iv manual 27 
       crystal_47_28  |               mucal  |   crystal volume (h:47, v:28)  |                         266.5*mm 19.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 47 iv manual 28 
       crystal_47_29  |               mucal  |   crystal volume (h:47, v:29)  |                         266.5*mm 32.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 47 iv manual 29 
       crystal_47_30  |               mucal  |   crystal volume (h:47, v:30)  |                         266.5*mm 45.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 47 iv manual 30 
       crystal_47_31  |               mucal  |   crystal volume (h:47, v:31)  |                         266.5*mm 58.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 47 iv manual 31 
       crystal_47_32  |               mucal  |   crystal volume (h:47, v:32)  |                         266.5*mm 71.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 47 iv manual 32 
       crystal_47_33  |               mucal  |   crystal volume (h:47, v:33)  |                         266.5*mm 84.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 47 iv manual 33 
       crystal_47_34  |               mucal  |   crystal volume (h:47, v:34)  |                         266.5*mm 97.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 47 iv manual 34 
       crystal_47_35  |               mucal  |   crystal volume (h:47, v:35)  |                        266.5*mm 110.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 47 iv manual 35 
       crystal_47_36  |               mucal  |   crystal volume (h:47, v:36)  |                        266.5*mm 123.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 47 iv manual 36 
       crystal_47_37  |               mucal  |   crystal volume (h:47, v:37)  |                        266.5*mm 136.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 47 iv manual 37 
       crystal_47_38  |               mucal  |   crystal volume (h:47, v:38)  |                        266.5*mm 149.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 47 iv manual 38 
       crystal_47_39  |               mucal  |   crystal volume (h:47, v:39)  |                        266.5*mm 162.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 47 iv manual 39 
       crystal_47_40  |               mucal  |   crystal volume (h:47, v:40)  |                        266.5*mm 175.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 47 iv manual 40 
       crystal_47_41  |               mucal  |   crystal volume (h:47, v:41)  |                        266.5*mm 188.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 47 iv manual 41 
       crystal_47_42  |               mucal  |   crystal volume (h:47, v:42)  |                        266.5*mm 201.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 47 iv manual 42 
       crystal_48_12  |               mucal  |   crystal volume (h:48, v:12)  |                       279.5*mm -188.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 48 iv manual 12 
       crystal_48_13  |               mucal  |   crystal volume (h:48, v:13)  |                       279.5*mm -175.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 48 iv manual 13 
       crystal_48_14  |               mucal  |   crystal volume (h:48, v:14)  |                       279.5*mm -162.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 48 iv manual 14 
       crystal_48_15  |               mucal  |   crystal volume (h:48, v:15)  |                       279.5*mm -149.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 48 iv manual 15 
       crystal_48_16  |               mucal  |   crystal volume (h:48, v:16)  |                       279.5*mm -136.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 48 iv manual 16 
       crystal_48_17  |               mucal  |   crystal volume (h:48, v:17)  |                       279.5*mm -123.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 48 iv manual 17 
       crystal_48_18  |               mucal  |   crystal volume (h:48, v:18)  |                       279.5*mm -110.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 48 iv manual 18 
       crystal_48_19  |               mucal  |   crystal volume (h:48, v:19)  |                        279.5*mm -97.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 48 iv manual 19 
       crystal_48_20  |               mucal  |   crystal volume (h:48, v:20)  |                        279.5*mm -84.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 48 iv manual 20 
       crystal_48_21  |               mucal  |   crystal volume (h:48, v:21)  |                        279.5*mm -71.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 48 iv manual 21 
       crystal_48_22  |               mucal  |   crystal volume (h:48, v:22)  |                        279.5*mm -58.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 48 iv manual 22 
       crystal_48_23  |               mucal  |   crystal volume (h:48, v:23)  |                        279.5*mm -45.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 48 iv manual 23 
       crystal_48_24  |               mucal  |   crystal volume (h:48, v:24)  |                        279.5*mm -32.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 48 iv manual 24 
       crystal_48_25  |               mucal  |   crystal volume (h:48, v:25)  |                        279.5*mm -19.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 48 iv manual 25 
       crystal_48_26  |               mucal  |   crystal volume (h:48, v:26)  |                         279.5*mm -6.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 48 iv manual 26 
       crystal_48_27  |               mucal  |   crystal volume (h:48, v:27)  |                          279.5*mm 6.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 48 iv manual 27 
       crystal_48_28  |               mucal  |   crystal volume (h:48, v:28)  |                         279.5*mm 19.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 48 iv manual 28 
       crystal_48_29  |               mucal  |   crystal volume (h:48, v:29)  |                         279.5*mm 32.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 48 iv manual 29 
       crystal_48_30  |               mucal  |   crystal volume (h:48, v:30)  |                         279.5*mm 45.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 48 iv manual 30 
       crystal_48_31  |               mucal  |   crystal volume (h:48, v:31)  |                         279.5*mm 58.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 48 iv manual 31 
       crystal_48_32  |               mucal  |   crystal volume (h:48, v:32)  |                         279.5*mm 71.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 48 iv manual 32 
       crystal_48_33  |               mucal  |   crystal volume (h:48, v:33)  |                         279.5*mm 84.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 48 iv manual 33 
       crystal_48_34  |               mucal  |   crystal volume (h:48, v:34)  |                         279.5*mm 97.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 48 iv manual 34 
       crystal_48_35  |               mucal  |   crystal volume (h:48, v:35)  |                        279.5*mm 110.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 48 iv manual 35 
       crystal_48_36  |               mucal  |   crystal volume (h:48, v:36)  |                        279.5*mm 123.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 48 iv manual 36 
       crystal_48_37  |               mucal  |   crystal volume (h:48, v:37)  |                        279.5*mm 136.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 48 iv manual 37 
       crystal_48_38  |               mucal  |   crystal volume (h:48, v:38)  |                        279.5*mm 149.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 48 iv manual 38 
       crystal_48_39  |               mucal  |   crystal volume (h:48, v:39)  |                        279.5*mm 162.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 48 iv manual 39 
       crystal_48_40  |               mucal  |   crystal volume (h:48, v:40)  |                        279.5*mm 175.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 48 iv manual 40 
       crystal_48_41  |               mucal  |   crystal volume (h:48, v:41)  |                        279.5*mm 188.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 48 iv manual 41 
       crystal_49_14  |               mucal  |   crystal volume (h:49, v:14)  |                       292.5*mm -162.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 49 iv manual 14 
       crystal_49_15  |               mucal  |   crystal volume (h:49, v:15)  |                       292.5*mm -149.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 49 iv manual 15 
       crystal_49_16  |               mucal  |   crystal volume (h:49, v:16)  |                       292.5*mm -136.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 49 iv manual 16 
       crystal_49_17  |               mucal  |   crystal volume (h:49, v:17)  |                       292.5*mm -123.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 49 iv manual 17 
       crystal_49_18  |               mucal  |   crystal volume (h:49, v:18)  |                       292.5*mm -110.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 49 iv manual 18 
       crystal_49_19  |               mucal  |   crystal volume (h:49, v:19)  |                        292.5*mm -97.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 49 iv manual 19 
       crystal_49_20  |               mucal  |   crystal volume (h:49, v:20)  |                        292.5*mm -84.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 49 iv manual 20 
       crystal_49_21  |               mucal  |   crystal volume (h:49, v:21)  |                        292.5*mm -71.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 49 iv manual 21 
       crystal_49_22  |               mucal  |   crystal volume (h:49, v:22)  |                        292.5*mm -58.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 49 iv manual 22 
       crystal_49_23  |               mucal  |   crystal volume (h:49, v:23)  |                        292.5*mm -45.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 49 iv manual 23 
       crystal_49_24  |               mucal  |   crystal volume (h:49, v:24)  |                        292.5*mm -32.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 49 iv manual 24 
       crystal_49_25  |               mucal  |   crystal volume (h:49, v:25)  |                        292.5*mm -19.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 49 iv manual 25 
       crystal_49_26  |               mucal  |   crystal volume (h:49, v:26)  |                         292.5*mm -6.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 49 iv manual 26 
       crystal_49_27  |               mucal  |   crystal volume (h:49, v:27)  |                          292.5*mm 6.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 49 iv manual 27 
       crystal_49_28  |               mucal  |   crystal volume (h:49, v:28)  |                         292.5*mm 19.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 49 iv manual 28 
       crystal_49_29  |               mucal  |   crystal volume (h:49, v:29)  |                         292.5*mm 32.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 49 iv manual 29 
       crystal_49_30  |               mucal  |   crystal volume (h:49, v:30)  |                         292.5*mm 45.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 49 iv manual 30 
       crystal_49_31  |               mucal  |   crystal volume (h:49, v:31)  |                         292.5*mm 58.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 49 iv manual 31 
       crystal_49_32  |               mucal  |   crystal volume (h:49, v:32)  |                         292.5*mm 71.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 49 iv manual 32 
       crystal_49_33  |               mucal  |   crystal volume (h:49, v:33)  |                         292.5*mm 84.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 49 iv manual 33 
       crystal_49_34  |               mucal  |   crystal volume (h:49, v:34)  |                         292.5*mm 97.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 49 iv manual 34 
